DEP;DEPNOMBRE;MUN;MUNNOMBRE;ZONA;PUESTO;PUESNOMBRE;MESA;CORCODIGO;CORNOMBRE;CIR;PAR;PARNOMBRE;CAN;CANNOMBRE;VOTOS
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;002;01;PRESIDENTE;00;0304;PARTIDO VERDE OXIGENO                                                                               ;008;INGRID BETANCOURT;0001
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;002;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0097
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;002;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0001
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;002;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0007
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;002;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0038
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;002;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0004
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;010;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0114
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;010;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0004
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;010;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0003
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;010;01;PRESIDENTE;00;0304;PARTIDO VERDE OXIGENO                                                                               ;008;INGRID BETANCOURT;0001
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;010;01;PRESIDENTE;00;0527;COLOMBIA PIENSA EN GRANDE                                                                           ;007;LUIS PÉREZ;0001
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;010;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0087
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;010;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0002
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;010;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0014
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;010;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0053
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;010;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0005
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;009;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0132
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;009;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0041
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;009;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0017
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;009;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0007
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;009;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0002
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;009;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0107
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;009;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0004
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;009;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0005
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;009;01;PRESIDENTE;00;0527;COLOMBIA PIENSA EN GRANDE                                                                           ;007;LUIS PÉREZ;0001
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;007;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0113
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;007;01;PRESIDENTE;00;0998;VOTOS NO MARCADOS;998;VOTOS NO MARCADOS .;0001
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;007;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0008
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;007;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0006
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;007;01;PRESIDENTE;00;0304;PARTIDO VERDE OXIGENO                                                                               ;008;INGRID BETANCOURT;0001
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;007;01;PRESIDENTE;00;0527;COLOMBIA PIENSA EN GRANDE                                                                           ;007;LUIS PÉREZ;0001
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;007;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0075
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;007;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0001
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;007;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0026
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;007;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0076
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;007;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0003
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;006;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0135
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;006;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0012
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;006;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0008
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;006;01;PRESIDENTE;00;0304;PARTIDO VERDE OXIGENO                                                                               ;008;INGRID BETANCOURT;0001
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;006;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0077
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;006;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0002
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;006;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0024
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;006;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0039
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;006;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0008
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;001;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0145
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;001;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0001
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;001;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0005
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;001;01;PRESIDENTE;00;0304;PARTIDO VERDE OXIGENO                                                                               ;008;INGRID BETANCOURT;0001
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;001;01;PRESIDENTE;00;0527;COLOMBIA PIENSA EN GRANDE                                                                           ;007;LUIS PÉREZ;0001
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;001;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0068
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;001;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0001
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;001;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0018
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;001;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0039
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;001;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0002
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;016;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0007
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;014;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0092
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;014;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0001
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;014;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0008
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;014;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0157
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;014;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0001
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;014;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0006
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;014;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0008
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;014;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0002
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;013;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0066
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;013;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0004
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;013;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0002
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;013;01;PRESIDENTE;00;0304;PARTIDO VERDE OXIGENO                                                                               ;008;INGRID BETANCOURT;0001
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;013;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0159
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;013;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0002
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;013;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0002
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;013;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0007
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;013;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0001
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;009;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0121
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;009;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0013
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;009;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0009
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;009;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0106
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;009;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0001
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;009;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0014
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;009;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0013
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;009;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0004
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;007;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0072
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;007;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0006
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;007;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0008
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;007;01;PRESIDENTE;00;0304;PARTIDO VERDE OXIGENO                                                                               ;008;INGRID BETANCOURT;0001
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;007;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0173
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;007;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0018
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;007;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0017
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;007;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0006
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;002;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0112
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;002;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0004
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;002;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0005
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;002;01;PRESIDENTE;00;0527;COLOMBIA PIENSA EN GRANDE                                                                           ;007;LUIS PÉREZ;0001
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;002;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0123
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;002;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0001
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;002;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0024
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;002;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0047
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;002;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0012
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;009;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0157
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;009;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0064
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;009;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0010
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;009;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0019
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;009;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0003
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;009;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0003
